Movie Year,Movie Runtime,Domestic Gross,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,is_english,actor_popularity,writer_popularity,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
2000,102,30328156,8.2,74,55,937204,1,Winter,0,10,1,22,4,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,91,2562392,8.2,96,91,583327,6,Summer,0,4,1,4,6,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,121,65675617,8.2,95,98,290808,3,Spring,0,4,1,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1957,96,75082082,9.0,100,97,911567,4,Spring,0,1,1,4,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,202,47834595,9.0,96,90,1405378,12,Winter,1,5,1,27,5,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,164,51307923,8.7,100,83,222208,11,Fall,1,1,0,3,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,130,7564459,8.6,91,79,827831,2,Winter,0,3,0,3,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,106,23341568,8.5,87,76,1174072,8,Summer,0,9,1,9,3,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,119,6719864,8.5,84,62,1218318,11,Fall,1,1,1,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,116,8186538,8.4,100,76,145279,2,Winter,0,4,1,3,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,170,45967303,8.3,80,65,949331,12,Winter,1,4,1,19,5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,229,5321508,8.3,86,75,390054,6,Summer,0,5,1,20,3,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,99,2832029,8.3,90,81,1119363,9,Fall,0,9,1,9,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1962,129,592237,8.3,93,88,340211,3,Spring,0,1,1,3,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,99,35566,8.3,100,96,174567,8,Summer,0,1,0,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1944,107,8189333,8.3,97,95,173009,7,Summer,0,4,1,3,5,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1946,130,1483643,8.6,94,89,522228,1,Winter,0,1,1,6,3,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,162,1223869,8.3,93,80,213736,12,Winter,1,2,1,4,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,68,12298887,8.2,100,90,139244,2,Winter,0,5,1,7,5,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,102,24668669,8.1,98,92,445339,8,Summer,0,3,1,3,3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,93,32677174,8.1,64,81,322748,3,Spring,0,6,1,12,2,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,118,37646380,8.2,95,98,717176,1,Winter,0,7,0,3,5,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,121,23530892,8.1,91,79,380359,2,Winter,0,2,1,8,2,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1982,191,52767889,8.0,89,79,242723,2,Winter,0,1,1,5,1,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,96,4445756,8.0,96,90,102143,2,Winter,0,2,1,4,2,4,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,197,1830650,7.9,94,87,146268,11,Fall,1,12,1,4,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,138,70600000,7.9,94,84,129425,4,Spring,0,4,1,13,5,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1993,130,56505065,7.8,74,50,173484,12,Winter,1,2,1,13,3,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,148,111195905,7.8,90,76,267657,10,Fall,0,2,0,3,3,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019,209,345286664,7.8,95,94,446147,11,Fall,1,14,1,32,5,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,144,33458283,7.8,90,72,156565,1,Winter,0,3,0,3,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,157,29089912,7.8,96,85,184092,11,Fall,1,7,1,19,9,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1989,122,26979166,7.8,95,78,148261,2,Winter,0,8,1,11,5,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,141,13756082,7.8,91,89,172625,2,Winter,0,17,1,3,5,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,109,32000000,8.5,97,97,741743,9,Fall,0,6,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1980,146,45634352,8.4,83,68,1145580,6,Summer,0,11,1,11,7,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1982,109,19857465,8.2,85,57,488248,6,Summer,0,2,1,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1968,137,67981526,8.0,97,96,245786,6,Summer,0,3,1,3,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,99,14332569,7.9,92,76,611880,9,Fall,0,2,1,7,6,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1922,94,23273186,7.9,97,93,113669,5,Spring,0,1,1,3,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,114,2122065,7.8,98,82,231909,12,Winter,1,1,0,3,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1978,127,60943238,7.8,92,71,131884,5,Spring,0,3,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1968,96,236452,7.8,95,89,144168,10,Fall,0,3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1978,91,47160000,7.7,97,90,319365,10,Fall,0,2,1,7,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1987,84,5923044,7.7,88,72,187390,3,Spring,0,9,1,5,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,102,15070285,7.6,68,64,759064,4,Spring,0,1,1,19,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,118,2129768,7.6,95,73,277617,7,Summer,0,1,1,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2014,86,3469224,7.6,96,76,205853,2,Winter,0,2,1,4,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,96,40456565,7.6,93,81,211745,8,Summer,0,3,1,7,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014,106,14003391,8.5,94,89,1050264,10,Fall,0,4,1,7,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,111,26119203,8.0,94,72,174700,8,Summer,0,1,1,3,3,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000,122,32534850,7.9,91,90,299805,9,Fall,0,4,1,5,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,82,4736202,7.9,96,92,149284,3,Spring,0,6,1,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,106,3237118,7.9,95,79,103248,3,Spring,0,3,1,3,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1993,98,1324974,7.8,98,87,113958,9,Fall,0,1,0,6,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2006,86,9439923,7.8,97,90,122680,6,Summer,0,3,1,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2000,107,45512588,7.7,78,69,338454,2,Winter,0,6,1,21,13,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,120,36855469,7.7,97,82,157577,12,Winter,1,1,1,4,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1940,124,76408097,7.7,95,96,106945,9,Fall,0,5,1,3,5,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,189,1223240,8.2,88,81,100779,12,Winter,1,2,1,6,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2001,224,909043,8.1,95,84,122152,6,Summer,0,2,1,7,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2000,135,4184036,7.9,70,63,119671,10,Fall,0,2,1,8,3,3,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1971,100,573368,7.8,92,67,233199,6,Summer,0,1,1,4,7,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,170,72560711,7.7,94,95,103904,12,Winter,1,1,1,3,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1999,81,52037603,7.7,81,73,218672,6,Summer,0,1,1,4,3,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,112,36764313,8.5,98,100,538306,9,Fall,0,6,1,7,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2000,113,25544867,8.4,94,83,1359987,5,Spring,0,12,1,10,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2006,137,11286112,8.4,92,89,422808,3,Spring,0,2,0,4,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010,131,2071334,8.3,91,80,219919,4,Spring,0,6,1,3,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1958,128,7705225,8.3,93,100,436994,5,Spring,0,6,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1941,119,1627530,8.3,99,100,477223,9,Fall,0,2,1,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1942,102,4219709,8.5,99,100,625036,1,Winter,0,1,1,4,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1988,174,12397210,8.5,91,80,296860,2,Winter,0,2,0,3,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,108,34400301,8.3,92,89,1121026,3,Spring,0,2,1,34,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009,129,6391436,8.2,89,80,229994,5,Spring,0,1,0,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016,145,2006788,8.1,96,85,183902,9,Fall,0,2,0,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1995,101,5535405,8.1,100,78,351243,1,Winter,0,4,1,7,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,98,2738980,8.1,92,87,173385,3,Spring,0,1,0,8,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,122,3759854,8.1,97,95,115413,2,Winter,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,80,5820649,8.1,94,91,297233,7,Summer,0,4,1,7,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1940,130,9035588,8.1,98,86,151018,4,Spring,0,6,1,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2011,140,13657115,8.1,84,71,509917,9,Fall,0,2,1,14,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,109,26238243,7.9,99,80,322770,1,Winter,0,4,1,7,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1993,101,32950136,7.8,65,55,107239,4,Spring,0,1,1,3,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,132,35070296,7.6,89,73,100189,12,Winter,1,1,1,10,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1999,146,50699241,7.6,83,74,104345,1,Winter,0,1,1,26,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,119,30014539,7.5,90,77,249535,1,Winter,0,3,1,6,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,144,15129285,7.5,90,76,143398,11,Fall,1,2,1,27,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1989,107,64431625,7.5,88,57,132300,5,Spring,0,3,1,15,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,111,52460106,7.4,93,73,177236,4,Spring,0,3,1,29,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005,109,346830,7.4,45,55,165142,9,Fall,0,1,1,12,3,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1985,142,71909,8.4,89,86,103344,9,Fall,0,1,0,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1981,149,11487676,8.4,98,85,273687,2,Winter,0,7,0,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1957,88,20353559,8.4,96,90,223297,12,Winter,1,11,1,4,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987,116,46357676,8.2,90,78,811717,7,Summer,0,11,1,4,11,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1963,172,62371924,8.2,94,86,265210,7,Summer,0,2,1,5,3,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1985,160,4135750,8.2,96,97,141102,6,Summer,0,3,0,3,8,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,135,2649832,8.2,64,86,110997,11,Fall,1,1,0,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1968,166,5321508,8.5,96,82,362269,7,Summer,0,5,1,5,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1965,132,15000000,8.2,92,74,284069,5,Spring,0,5,1,13,4,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1948,126,5014000,8.2,100,98,135657,1,Winter,0,1,1,4,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1925,95,7972428,8.1,100,93,121822,8,Summer,0,5,1,7,5,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,99,14500000,7.9,98,65,240373,1,Winter,0,5,1,12,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1952,85,21045941,7.9,95,89,112790,7,Summer,0,1,1,5,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2017,107,33800859,7.7,87,73,291037,8,Summer,0,1,1,7,2,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960,128,63856735,7.7,89,74,105165,10,Fall,0,2,1,5,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,102,27007844,7.6,97,88,261534,8,Summer,0,1,1,14,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,112,75505856,7.6,88,76,193188,9,Fall,0,7,1,7,4,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,122,53606916,7.6,89,76,340310,9,Fall,0,9,1,18,6,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,160,3909149,7.5,77,68,196707,10,Fall,0,1,1,24,2,2,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,117,27298285,7.9,92,77,528448,11,Fall,1,1,1,20,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,117,19488923,8.1,80,71,882309,3,Spring,0,6,1,25,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,114,28262574,8.2,89,94,959151,2,Winter,0,14,1,22,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,136,26617553,8.2,86,77,897715,2,Winter,0,11,1,4,9,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,137,34233110,7.0,90,82,271251,4,Spring,0,2,1,15,2,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,113,45064915,7.5,87,73,467604,6,Summer,0,6,1,7,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011,95,42073277,7.0,92,72,467308,4,Spring,0,1,1,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2022,107,38501125,7.2,88,71,436247,11,Fall,1,1,1,12,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019,148,27426361,7.1,83,72,430392,7,Summer,0,2,1,5,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2001,113,1478493,8.0,87,88,873557,1,Winter,0,1,1,18,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1993,101,71107962,8.0,94,72,707064,2,Winter,0,3,1,8,6,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,126,25568251,8.0,95,91,693732,1,Winter,0,2,1,30,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2009,95,32391374,7.7,86,76,580100,8,Summer,0,3,1,4,8,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1990,105,56362352,7.9,90,74,541949,12,Winter,1,17,1,27,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,124,52421953,7.3,60,57,264765,7,Summer,0,10,1,28,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1996,92,38824099,7.0,61,31,259240,2,Winter,0,8,1,26,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1984,126,91077276,7.3,89,61,253372,6,Summer,0,4,1,7,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,119,85182160,7.3,70,61,237929,6,Summer,0,6,1,29,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,131,17017811,7.5,96,95,481794,7,Summer,0,2,1,5,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1978,183,48979328,8.1,86,90,372062,2,Winter,0,1,1,21,3,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,116,43139300,6.1,33,44,203288,5,Spring,0,3,1,21,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,104,25405445,7.1,70,55,201509,8,Summer,0,7,1,15,6,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,126,138490577,6.8,94,89,198809,12,Winter,1,1,1,12,2,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,109,100646372,1.9,64,38,180308,5,Spring,0,1,0,6,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,179,62304401,2.7,7,33,134963,6,Summer,0,1,0,6,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,167,7839108,5.6,49,57,112987,9,Fall,0,1,1,3,2,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,91,20275446,6.5,74,66,119728,8,Summer,0,1,1,9,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,102,36895141,6.6,55,63,136216,3,Spring,0,8,1,27,6,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,154,5137160,8.2,67,85,102678,12,Winter,1,2,0,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,108,205675,7.5,97,67,112913,4,Spring,0,4,1,9,5,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,83,37053924,6.0,45,49,107733,8,Summer,0,6,1,11,2,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,321,9745834,8.2,94,89,106403,6,Summer,0,1,0,4,3,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,85,64255312,6.6,49,42,103618,10,Fall,0,3,1,6,6,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,95,14326864,6.0,38,48,101774,4,Spring,0,2,1,9,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2022,148,15686699,8.2,83,85,105207,9,Fall,0,1,0,3,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,78,18818598,8.1,92,87,101287,1,Winter,0,2,0,3,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,119,11050094,7.5,87,89,117624,1,Winter,0,6,0,8,8,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,159,6738000,8.0,91,75,142479,7,Summer,0,3,0,8,9,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,114,60476872,6.2,66,58,114198,2,Winter,0,4,1,29,6,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,1200010,7.5,93,72,108564,8,Summer,0,3,1,6,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,94,8334575,6.8,53,55,116447,11,Fall,1,1,1,13,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,86,4010957,6.9,91,72,132496,6,Summer,0,3,1,4,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,109,32000304,6.2,58,56,109215,7,Summer,0,1,1,4,10,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,129,31847881,6.9,44,46,105897,1,Winter,0,4,1,12,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1941,64,65520761,7.2,95,96,145337,10,Fall,0,9,1,3,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,123,10137502,7.3,83,70,137839,10,Fall,0,15,1,13,6,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,114,38108728,6.5,53,57,143310,4,Spring,0,4,1,4,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,135,33602376,7.1,76,79,130786,10,Fall,0,17,1,3,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,96,33618855,5.6,13,25,147048,7,Summer,0,6,1,18,8,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96,38583626,6.5,66,58,143094,7,Summer,0,6,1,6,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
