Movie Runtime,Domestic Gross,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,actor_popularity,writer_popularity,is_english,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
142,330455270,8.8,75,82,2342884,7,2,0,15,37,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,232641920,7.5,89,72,828866,11,0,1,4,23,9,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,293506292,8.2,86,64,1087404,8,2,0,13,25,11,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
159,1377620,6.5,94,75,3483,3,1,0,6,14,6,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,291045518,7.1,57,55,828023,6,2,0,10,16,14,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,195330621,6.8,56,59,303671,3,1,0,5,18,4,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,165249063,7.3,82,67,333266,5,1,0,1,22,19,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,281723902,6.6,70,65,384346,11,0,1,8,19,11,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,229024295,6.1,39,45,486646,11,0,1,10,15,9,1,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102,222527828,7.8,90,74,521115,11,0,1,4,3,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,159555901,6.5,36,52,318629,11,0,1,8,10,6,1,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
143,305413918,8.1,79,63,1250137,7,2,0,9,30,19,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,179020854,6.8,67,58,395600,5,1,0,6,40,4,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,310676740,6.6,65,54,776450,5,1,0,5,21,7,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,206362140,6.7,67,54,743883,11,0,1,2,20,14,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,248757044,7.6,95,81,406093,11,0,1,13,11,11,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,218402312,7.0,82,66,168112,12,3,1,3,6,7,1,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,270578425,7.1,71,59,200066,12,3,1,5,19,2,1,2,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,216064546,7.6,87,74,543578,6,2,0,3,25,19,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,261441092,8.0,64,79,842664,11,0,1,6,25,3,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,228433663,8.0,91,80,956193,10,0,0,17,29,3,1,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,227946274,6.4,42,49,523456,7,2,0,4,37,2,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,117294,5.6,64,50,1494,2,3,0,6,12,3,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,209837675,7.3,78,66,416004,4,1,0,6,27,14,1,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,312433331,6.9,72,57,890871,5,1,0,6,19,18,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,206445654,8.1,96,96,869129,6,2,0,7,3,5,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,216648740,7.0,87,70,466297,7,2,0,6,12,10,1,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,177002924,7.8,92,77,376694,6,2,0,4,21,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,226277068,8.1,93,77,877850,3,1,0,9,14,8,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129,229086679,6.6,53,59,454929,5,1,0,27,14,18,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,167445960,8.0,94,80,712732,11,0,1,7,16,16,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,5023132,6.7,83,56,14673,1,3,0,3,9,4,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,370782930,7.2,50,47,256733,2,3,0,4,7,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,144330569,6.5,55,51,286894,7,2,0,2,18,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
127,124987023,7.9,86,79,679650,11,0,1,6,4,5,1,4,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,137715350,7.4,71,64,508951,3,1,0,27,5,5,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154,130168683,5.2,16,27,174041,6,2,0,13,29,5,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,180010950,6.6,64,61,255063,11,0,1,8,21,6,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,234280354,6.5,76,73,486391,6,2,0,27,41,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,200821936,7.7,89,71,513682,11,0,1,3,4,10,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,168368427,6.5,63,58,480620,11,0,1,5,14,15,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98,250690539,7.3,91,72,629340,7,2,0,6,10,5,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,187168425,7.1,71,55,237948,3,1,0,4,34,8,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,254464305,6.5,34,44,550981,5,1,0,9,16,9,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,319034126,7.9,94,79,1153009,5,1,0,6,18,5,1,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101,256393010,7.2,68,65,837250,12,3,1,8,25,14,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
92,290642256,8.1,96,79,1017055,11,0,1,8,16,6,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1543547,6.6,80,62,8187,2,3,0,2,5,3,1,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,250863268,6.5,42,48,388953,12,3,1,11,20,5,1,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,196350016,6.1,54,47,115224,3,1,0,2,8,4,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,172640980,7.7,96,81,275407,7,2,0,4,39,14,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,166167230,4.2,25,46,343505,2,3,0,1,10,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
135,298172056,7.2,67,59,162884,5,1,0,6,5,11,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,168052812,6.7,76,62,357564,3,1,0,1,24,7,1,3,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103,142614158,5.4,21,30,99003,7,2,0,6,4,11,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,191452396,6.2,39,57,229614,6,2,0,6,11,10,1,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,218080025,7.2,84,81,455517,12,3,1,8,11,18,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,149260504,6.6,86,65,198621,11,0,1,2,22,9,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3232685,6.2,95,69,10466,2,3,0,4,9,3,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,201578182,6.7,43,42,461958,7,2,0,13,28,12,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,186740799,6.5,45,47,491756,5,1,0,10,10,4,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,292753960,8.7,95,82,1421764,6,2,0,1,14,11,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,218815487,6.9,69,62,674593,6,2,0,3,19,9,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,193590620,6.3,71,54,63858,3,1,0,6,19,21,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,350159020,7.3,72,73,542495,1,3,0,17,10,4,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,215409889,6.1,64,48,387128,5,1,0,6,39,10,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,1983984,6.1,54,48,3275,2,3,0,3,7,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95,251683815,7.6,80,72,603613,7,2,0,4,21,18,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,155442489,6.8,47,52,475183,5,1,0,9,18,11,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129,186848418,7.4,60,48,489546,12,3,1,10,25,3,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105,201151353,6.9,84,67,195462,3,1,0,7,15,6,1,1,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,193595521,6.9,55,57,453043,6,2,0,8,7,6,1,6,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,167510016,6.3,62,54,90465,7,2,0,3,27,4,1,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,202807711,7.0,67,63,745177,6,2,0,5,23,8,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,160945505,7.4,90,71,159479,2,3,0,4,7,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,272242291,6.4,60,51,100795,11,0,1,2,8,8,1,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,237283207,7.1,78,69,456183,6,2,0,3,9,4,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,183135014,7.3,87,80,355903,7,2,0,1,3,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,189740665,7.8,92,94,765975,7,2,0,12,5,6,1,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,183637894,8.0,78,76,899014,1,3,0,3,24,6,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1093165,6.7,80,66,2653,8,2,0,2,3,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,145522784,5.7,47,46,215582,8,2,0,9,13,8,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
112,201091711,7.0,88,71,190703,11,0,1,3,6,5,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,175003033,6.3,53,50,147234,3,1,0,3,6,4,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,223808164,8.4,95,95,1244865,6,2,0,4,4,9,1,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,200676069,6.4,76,62,450496,5,1,0,3,9,6,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,209028679,7.6,69,57,685803,12,3,1,10,34,7,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,279261160,6.3,38,41,292721,12,3,1,6,29,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,143528619,7.1,87,66,199373,1,3,0,2,18,19,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,180202163,7.2,83,64,742439,7,2,0,6,9,9,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,205881154,8.6,91,75,1216836,7,2,0,6,20,9,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,151101803,8.0,91,94,707453,12,3,1,4,18,3,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,213550366,5.9,58,49,275707,10,0,0,1,22,6,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
127,217631306,7.1,75,52,245258,7,2,0,2,8,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
90,217350219,8.0,96,86,481477,11,0,1,12,7,16,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,131538435,6.3,50,49,104450,4,1,0,5,21,6,1,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,133378256,7.3,53,56,582598,5,1,0,7,29,3,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,245852179,7.9,100,88,638477,11,0,1,9,37,13,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,154426697,7.0,73,58,143827,6,2,0,2,3,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,270745,8.1,99,75,829178,3,1,0,7,14,9,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,241830615,6.5,67,68,240389,5,1,0,5,7,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,234911825,6.3,56,44,217353,3,1,0,9,17,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,163214888,5.8,27,39,297435,4,1,0,7,24,8,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,113929605,6.6,40,43,122979,10,0,0,2,14,7,1,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,146880162,7.4,94,82,311304,7,2,0,4,15,11,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,268698241,7.9,88,84,763726,5,1,0,6,29,20,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1721446,6.5,100,64,2870,6,2,0,2,7,5,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,186336279,6.5,60,55,559633,6,2,0,6,30,5,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,133375846,6.7,36,48,314840,5,1,0,15,38,17,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101,191204754,5.8,21,31,223097,8,2,0,3,8,10,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,242829261,6.8,48,46,447842,5,1,0,6,45,11,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110,230549154,7.0,85,56,38979,12,3,1,3,24,9,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,143619809,6.9,72,63,257961,4,1,0,5,22,3,1,5,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,316566101,8.3,82,58,1149726,5,1,0,1,14,12,1,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,217049603,8.6,94,91,1547314,7,2,0,27,41,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,176760185,7.6,82,68,588956,8,2,0,1,10,9,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,186090535,7.8,64,81,196926,12,3,1,3,15,7,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,139755882,6.0,40,41,89143,10,0,0,1,12,7,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,267263625,8.1,97,87,686837,6,2,0,27,5,4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103,285761243,7.7,66,63,686177,11,0,1,9,14,5,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,214504909,6.0,46,48,244977,2,3,0,6,11,17,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,169700110,6.6,57,44,150610,9,0,0,3,27,9,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,206459076,6.7,83,72,545212,7,2,0,17,22,11,1,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,155190832,6.1,48,43,263020,5,1,0,4,28,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,197171806,8.2,84,65,827661,5,1,0,27,20,14,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,49505008,8.2,64,86,80525,4,1,0,1,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,211622525,6.5,62,58,318911,9,0,0,4,11,6,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
118,138797449,8.0,94,88,717579,12,3,1,2,14,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,189422889,7.7,87,72,474334,11,0,1,1,5,5,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,257966122,7.7,96,83,398133,2,3,0,8,17,11,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,100916094,6.3,76,59,253500,3,1,0,2,9,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100,277339746,7.7,79,73,872735,6,2,0,9,12,10,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,174340174,7.5,56,48,326271,12,3,1,1,22,3,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,126663600,6.4,67,62,551032,7,2,0,5,23,9,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114,127195589,6.7,91,66,195932,12,3,1,1,5,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,172076928,8.7,83,73,2124695,3,1,0,12,25,13,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,228778661,7.7,84,72,501905,5,1,0,6,15,16,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,187705427,8.5,80,67,1728425,5,1,0,17,14,10,1,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,178406268,7.1,64,51,378222,3,1,0,6,22,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148,172118000,6.6,71,64,172374,11,0,1,17,10,7,1,2,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,244082982,7.3,74,73,493848,6,2,0,6,15,11,1,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,372755,6.7,89,64,7650,8,2,0,2,5,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
104,234362462,6.6,56,58,553569,5,1,0,8,29,8,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,637349,6.4,64,59,1895,7,2,0,1,15,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,219964115,6.5,35,48,259750,12,3,1,9,23,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110,180981856,7.2,65,59,483444,5,1,0,4,36,21,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,210629101,7.6,61,52,882751,3,1,0,10,12,8,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,111127263,7.8,66,55,482633,12,3,1,8,37,13,1,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,294100435,6.7,75,62,136130,9,0,0,17,13,8,1,4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
84,218967620,8.0,95,95,489413,11,0,1,6,3,10,1,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117,6752,7.8,86,63,8417,8,2,0,2,5,4,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,183417150,7.7,83,74,637065,12,3,1,7,40,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,2356683,6.3,64,58,2348,10,0,0,8,11,8,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104,144174568,6.5,68,53,188408,5,1,0,4,14,7,1,2,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,181030624,7.0,77,57,925433,5,1,0,7,30,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183,198542554,6.2,24,44,359397,5,1,0,13,19,3,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,171091819,7.3,90,80,256012,6,2,0,5,3,4,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,159227644,8.2,88,78,707790,1,3,0,6,3,2,1,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,193735288,6.2,38,49,415285,7,2,0,6,10,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,202019785,6.4,46,48,354402,5,1,0,4,13,4,1,2,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,219614612,4.6,21,41,56413,12,3,1,2,6,12,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,227471070,8.0,92,85,667440,8,2,0,6,24,6,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
158,149260140,7.5,70,63,351682,12,3,1,2,28,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
127,157341749,6.0,51,42,118145,6,2,0,2,3,4,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,219195243,7.1,71,54,299502,11,0,1,9,18,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,89760956,6.3,26,38,297967,7,2,0,2,20,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
169,187131806,7.6,94,78,367556,3,1,0,3,20,4,1,9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,124481226,5.6,33,42,103012,12,3,1,9,15,15,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123,47365290,6.7,29,32,286321,6,2,0,2,8,5,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136,215333122,7.6,90,88,430265,10,0,0,1,14,8,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
